arrival_time,service_start_time,response_time,request_group,source,queue_length_before,queue_length_after,queueing_delay,end_to_end_latency
0.3040665416567142,0.4747172720251127,0.47709872543136267,2,burst_3_n50,15,14,0.1706507303683985,0.1730321837746485
0.3046080562952272,0.4777172720251124,0.48009872543136234,2,burst_3_n50,14,13,0.1731092157298852,0.17549066913613517
0.30527100602616325,0.4784672720251123,0.4785172720251123,2,burst_3_n50,13,12,0.17319626599894905,0.17324626599894904
0.3062733892852243,0.47971727202511216,0.4820987254313621,2,burst_3_n50,12,11,0.17344388273988787,0.17582533614613785
0.306500464798891,0.48421727202511167,0.4865987254313616,2,burst_3_n50,11,10,0.17771680722622069,0.18009826063247067
0.3072544991424507,0.4847172720251116,0.4847672720251116,2,burst_3_n50,10,9,0.17746277288266094,0.17751277288266093
0.3076561571971385,0.49871727202511007,0.49876727202511006,2,burst_3_n50,9,8,0.19106111482797156,0.19111111482797155
0.30799667215051657,0.5037172720251095,0.5060987254313595,2,burst_3_n50,8,7,0.19572059987459295,0.19810205328084293
0.30826741745371417,0.5144672720251083,0.5145172720251083,2,burst_3_n50,7,6,0.20619985457139417,0.20624985457139416
0.3093892970398812,0.517217272025108,0.519598725431358,2,burst_3_n50,6,5,0.20782797498522682,0.2102094283914768
0.30974450530630365,0.5194672720251078,0.5218487254313577,2,burst_3_n50,5,4,0.20972276671880413,0.21210422012505412
0.31024164310673996,0.5314672720251065,0.5338487254313564,2,burst_3_n50,4,3,0.2212256289183665,0.22360708232461649
0.3109107827504998,0.5347172720251061,0.5370987254313561,2,burst_3_n50,3,2,0.22380648927460628,0.22618794268085626
0.3121564891194514,0.5482172720251046,0.5505987254313546,2,burst_3_n50,2,1,0.23606078290565324,0.23844223631190323
0.31245318668089156,0.5529672720251041,0.5530172720251041,2,burst_3_n50,1,0,0.24051408534421254,0.24056408534421253
0.6092105586943877,0.6092105586943877,0.6092605586943877,3,burst_4_n70,1,0,0.0,5e-05
0.6100698865853605,0.6117420121006375,0.6117920121006375,3,burst_4_n70,2,1,0.0016721255152769565,0.0017221255152769564
0.6113299471770903,0.6154920121006371,0.617873465506887,3,burst_4_n70,5,4,0.00416206492354676,0.006543518329796759
0.6125130829824932,0.6229920121006363,0.6253734655068862,3,burst_4_n70,15,14,0.010478929118143077,0.012860382524393076
0.6137498643461314,0.6279920121006357,0.6280420121006357,3,burst_4_n70,20,19,0.014242147754504275,0.014292147754504275
0.6142839696235481,0.6314920121006353,0.6315420121006353,3,burst_4_n70,23,22,0.017208042477087182,0.017258042477087183
0.6149823254442022,0.6349920121006349,0.6373734655068849,3,burst_4_n70,25,24,0.020009686656432768,0.02239114006268277
0.6156128508426001,0.6379920121006346,0.6380420121006346,3,burst_4_n70,29,28,0.02237916125803452,0.02242916125803452
0.616873882235238,0.6384920121006346,0.6408734655068845,3,burst_4_n70,30,29,0.021618129865396574,0.023999583271646575
0.6182231596799947,0.6412420121006343,0.6436234655068842,3,burst_4_n70,35,34,0.023018852420639502,0.025400305826889503
0.6186042647669441,0.6514920121006331,0.6538734655068831,3,burst_4_n70,49,48,0.032887747333689044,0.03526920073993905
0.6190157260411325,0.6597420121006322,0.6621234655068822,3,burst_4_n70,59,58,0.04072628605949968,0.04310773946574969
0.619494074281316,0.6649920121006316,0.6673734655068816,3,burst_4_n70,58,57,0.04549793781931566,0.047879391225565664
0.6199740775817331,0.67974201210063,0.68212346550688,3,burst_4_n70,57,56,0.05976793451889695,0.06214938792514695
0.6207560328581427,0.6872420121006292,0.6872920121006292,3,burst_4_n70,56,55,0.06648597924248645,0.06653597924248644
0.6216629810626214,0.6879920121006291,0.6903734655068791,3,burst_4_n70,55,54,0.06632903103800769,0.06871048444425767
0.6221782770057797,0.6899920121006289,0.6923734655068788,3,burst_4_n70,54,53,0.06781373509484923,0.07019518850109921
0.6223831893298417,0.6934920121006285,0.6935420121006285,3,burst_4_n70,53,52,0.07110882277078678,0.07115882277078678
0.6230859251311921,0.7057420121006271,0.7081234655068771,3,burst_4_n70,52,51,0.08265608696943505,0.08503754037568503
0.6237290294186658,0.7094920121006267,0.7095420121006267,3,burst_4_n70,51,50,0.08576298268196092,0.08581298268196091
0.6246086388871135,0.7139920121006262,0.7163734655068762,3,burst_4_n70,50,49,0.08938337321351275,0.09176482661976273
0.6259523563977436,0.7167420121006259,0.7191234655068759,3,burst_4_n70,49,48,0.09078965570288233,0.09317110910913232
0.6269809487863067,0.7324920121006242,0.7348734655068742,3,burst_4_n70,48,47,0.10551106331431748,0.10789251672056746
0.6277995385059917,0.7354920121006239,0.7378734655068738,3,burst_4_n70,47,46,0.10769247359463219,0.11007392700088217
0.6287406498052827,0.751992012100622,0.752042012100622,3,burst_4_n70,46,45,0.1232513622953394,0.12330136229533939
0.629752089904222,0.7587420121006213,0.7611234655068713,3,burst_4_n70,45,44,0.12898992219639926,0.13137137560264925
0.6300168813760906,0.7599920121006212,0.7623734655068711,3,burst_4_n70,44,43,0.1299751307245306,0.13235658413078058
0.6312963209881601,0.7714920121006199,0.7715420121006199,3,burst_4_n70,43,42,0.14019569111245977,0.14024569111245977
0.6324322843770074,0.7777420121006192,0.7801234655068692,3,burst_4_n70,42,41,0.14530972772361184,0.14769118112986182
0.6336817001979688,0.7964920121006172,0.7965420121006171,3,burst_4_n70,41,40,0.16281031190264839,0.16286031190264838
0.6348391479434047,0.7994920121006168,0.8018734655068668,3,burst_4_n70,40,39,0.16465286415721214,0.16703431756346213
0.6355100026316742,0.8014920121006166,0.8015420121006166,3,burst_4_n70,39,38,0.16598200946894237,0.16603200946894237
0.6361887772304585,0.8042420121006163,0.8066234655068663,3,burst_4_n70,38,37,0.16805323487015777,0.17043468827640776
0.6365130217429109,0.8217420121006144,0.8217920121006144,3,burst_4_n70,37,36,0.18522899035770346,0.18527899035770345
0.6374741692217337,0.8264920121006138,0.8288734655068638,3,burst_4_n70,36,35,0.18901784287888013,0.1913992962851301
0.6377488666076762,0.8327420121006132,0.8327920121006132,3,burst_4_n70,35,34,0.194993145492937,0.195043145492937
0.6380296837466878,0.8357420121006128,0.8357920121006128,3,burst_4_n70,34,33,0.19771232835392505,0.19776232835392504
0.6384801995692232,0.8409920121006123,0.8410420121006122,3,burst_4_n70,33,32,0.20251181253138906,0.20256181253138905
0.6388749633945497,0.8542420121006108,0.8566234655068607,3,burst_4_n70,32,31,0.21536704870606105,0.21774850211231103
0.6394830277772285,0.8562420121006106,0.8562920121006106,3,burst_4_n70,31,30,0.21675898432338203,0.21680898432338203
0.6397461185018969,0.8594920121006102,0.8618734655068602,3,burst_4_n70,30,29,0.21974589359871333,0.2221273470049633
0.6399463984401785,0.8634920121006098,0.8635420121006098,3,burst_4_n70,29,28,0.22354561366043124,0.22359561366043124
0.6403279163589138,0.8649920121006096,0.8673734655068596,3,burst_4_n70,28,27,0.22466409574169577,0.22704554914794575
0.6406496736005409,0.8744920121006086,0.8768734655068585,3,burst_4_n70,27,26,0.23384233850006764,0.23622379190631762
0.6412860055069824,0.8942420121006064,0.8966234655068563,3,burst_4_n70,26,25,0.25295600659362394,0.25533745999987395
0.6415166065709819,0.897742012100606,0.897792012100606,3,burst_4_n70,25,24,0.25622540552962414,0.25627540552962413
0.6427658054238304,0.8999920121006058,0.9023734655068558,3,burst_4_n70,24,23,0.2572262066767753,0.2596076600830253
0.6437026882091766,0.9042420121006053,0.9042920121006053,3,burst_4_n70,23,22,0.26053932389142864,0.26058932389142864
0.6440809487915737,0.9097420121006047,0.9097920121006047,3,burst_4_n70,22,21,0.26566106330903094,0.26571106330903094
0.6445836580994422,0.9142420121006042,0.9166234655068541,3,burst_4_n70,21,20,0.269658354001162,0.272039807407412
0.6452005255547066,0.916242012100604,0.9186234655068539,3,burst_4_n70,20,19,0.2710414865458973,0.27342293995214734
0.6458375216821406,0.9244920121006031,0.924542012100603,3,burst_4_n70,19,18,0.27865449041846246,0.27870449041846246
0.6461849323590553,0.9257420121006029,0.9257920121006029,3,burst_4_n70,18,17,0.27955707974154764,0.27960707974154764
0.6474036566708368,0.9287420121006026,0.9311234655068525,3,burst_4_n70,17,16,0.2813383554297658,0.28371980883601583
0.6487953799368824,0.9299920121006024,0.9323734655068525,3,burst_4_n70,16,15,0.28119663216372004,0.28357808556997005
0.6495545672878743,0.9377420121006016,0.9377920121006016,3,burst_4_n70,15,14,0.2881874448127273,0.2882374448127273
0.6503351688755739,0.9384920121006015,0.9408734655068516,3,burst_4_n70,14,13,0.28815684322502766,0.29053829663127767
0.6506382304694412,0.9462420121006007,0.9486234655068506,3,burst_4_n70,13,12,0.2956037816311594,0.2979852350374094
0.6509608556095391,0.9477420121006005,0.9477920121006005,3,burst_4_n70,12,11,0.2967811564910614,0.2968311564910614
0.6515720186154307,0.9569920121005995,0.9593734655068495,3,burst_4_n70,11,10,0.3054199934851688,0.3078014468914188
0.6520897268854913,0.9589920121005993,0.9590420121005993,3,burst_4_n70,10,9,0.306902285215108,0.306952285215108
0.6532843533392372,0.9604920121005991,0.9628734655068492,3,burst_4_n70,9,8,0.3072076587613619,0.3095891121676119
0.6536780796718689,0.9642420121005987,0.9642920121005987,3,burst_4_n70,8,7,0.3105639324287298,0.3106139324287298
0.6539057945371232,0.9684920121005982,0.9685420121005982,3,burst_4_n70,7,6,0.31458621756347505,0.31463621756347504
0.6552469772245728,0.9697420121005981,0.9697920121005981,3,burst_4_n70,6,5,0.31449503487602526,0.31454503487602525
0.6560808860986234,0.9722420121005978,0.9746234655068478,3,burst_4_n70,5,4,0.31616112600197444,0.31854257940822445
0.6564568091453022,0.9777420121005972,0.9777920121005972,3,burst_4_n70,4,3,0.32128520295529495,0.32133520295529494
0.6573086160563608,0.9817420121005968,0.9841234655068467,3,burst_4_n70,3,2,0.32443339604423593,0.32681484945048594
0.6575410670460674,0.9824920121005967,0.9825420121005967,3,burst_4_n70,2,1,0.32495094505452926,0.32500094505452926
0.6583747983751934,0.9844920121005964,0.9845420121005964,3,burst_4_n70,1,0,0.32611721372540303,0.326167213725403
1.1161991907473021,1.1161991907473021,1.1162491907473022,4,burst_5_n90,1,0,0.0,5e-05
1.1174351807836498,1.1269491907473057,1.1269991907473058,4,burst_5_n90,12,11,0.009514009963655923,0.009564009963655922
1.118470616926739,1.127949190747306,1.1279991907473061,4,burst_5_n90,11,10,0.009478573820566938,0.009528573820566938
1.1189839551634144,1.130949190747307,1.133330644153557,4,burst_5_n90,13,12,0.01196523558389262,0.014346688990142619
1.1196239949135278,1.1386991907473096,1.1387491907473097,4,burst_5_n90,23,22,0.01907519583378181,0.019125195833781812
1.120024445354969,1.1484491907473129,1.148499190747313,4,burst_5_n90,33,32,0.028424745392343853,0.028474745392343855
1.1211507708450514,1.1641991907473181,1.1642491907473183,4,burst_5_n90,49,48,0.04304841990226671,0.04309841990226671
1.1219898817220428,1.1709491907473204,1.1733306441535705,4,burst_5_n90,56,55,0.048959309025277564,0.05134076243152757
1.1231247475916486,1.1721991907473208,1.172249190747321,4,burst_5_n90,56,55,0.04907444315567222,0.04912444315567222
1.1237203455857059,1.1781991907473228,1.180580644153573,4,burst_5_n90,63,62,0.05447884516161694,0.056860298567866945
1.1241879955934297,1.1796991907473233,1.1820806441535734,4,burst_5_n90,64,63,0.05551119515389358,0.05789264856014358
1.125361809089558,1.1804491907473236,1.1828306441535736,4,burst_5_n90,63,62,0.0550873816577655,0.057468835064015504
1.126743720350267,1.184949190747325,1.1873306441535751,4,burst_5_n90,68,67,0.058205470397058034,0.06058692380330804
1.127966874908763,1.190449190747327,1.1904991907473268,4,burst_5_n90,75,74,0.062482315838563895,0.06253231583856389
1.129134169210506,1.1916991907473273,1.1940806441535774,4,burst_5_n90,75,74,0.06256502153682142,0.0649464749430714
1.1303161687424963,1.1949491907473284,1.1973306441535785,4,burst_5_n90,75,74,0.06463302200483212,0.0670144754110821
1.1314040163669472,1.196449190747329,1.1964991907473288,4,burst_5_n90,74,73,0.06504517438038171,0.0650951743803817
1.1318761037549852,1.1979491907473294,1.1979991907473293,4,burst_5_n90,73,72,0.06607308699234427,0.06612308699234426
1.1326972702240774,1.2014491907473306,1.2014991907473305,4,burst_5_n90,72,71,0.06875192052325318,0.06880192052325318
1.1333239452761033,1.2039491907473314,1.2039991907473313,4,burst_5_n90,71,70,0.07062524547122817,0.07067524547122817
