arrival_time,service_start_time,response_time,request_group,source,queue_length_before,queue_length_after,queueing_delay,end_to_end_latency
7.353145225208752,7.417496197329578,7.422496197329578,3,burst_4_n70,6,5,0.06435097212082663,0.06935097212082664
7.3682659523095095,7.46249619732958,7.48782765073583,3,burst_4_n70,10,9,0.09423024502007049,0.1195616984263205
7.382463581974344,7.552496197329583,7.577827650735833,3,burst_4_n70,19,18,0.1700326153552396,0.19536406876148962
7.397304958338003,7.612496197329586,7.617496197329586,3,burst_4_n70,24,23,0.21519123899158288,0.22019123899158288
7.403714221667003,7.654496197329587,7.659496197329587,3,burst_4_n70,26,25,0.2507819756625844,0.2557819756625844
7.412094491514852,7.696496197329589,7.721827650735839,3,burst_4_n70,32,31,0.2844017058147372,0.30973315922098726
7.419660796295627,7.73249619732959,7.73749619732959,3,burst_4_n70,39,38,0.3128354010339631,0.3178354010339631
7.434793173007281,7.7384961973295905,7.76382765073584,3,burst_4_n70,38,37,0.3037030243223091,0.32903447772855915
7.450984502344363,7.771496197329592,7.796827650735842,3,burst_4_n70,41,40,0.32051169498522913,0.34584314839147917
7.4555577633877546,7.894496197329596,7.919827650735846,3,burst_4_n70,54,53,0.43893843394184184,0.4642698873480919
7.4604952986780155,7.9934961973296,8.018827650735851,3,burst_4_n70,59,58,0.5330008986515846,0.5583323520578346
7.466235477560216,8.056496197329603,8.081827650735853,3,burst_4_n70,58,57,0.5902607197693861,0.6155921731756361
7.471995517165221,8.23349619732961,8.25882765073586,3,burst_4_n70,57,56,0.7615006801643887,0.7868321335706386
7.481378980482136,8.323496197329613,8.328496197329613,3,burst_4_n70,56,55,0.8421172168474769,0.8471172168474769
7.49226235893588,8.332496197329613,8.357827650735864,3,burst_4_n70,55,54,0.8402338383937327,0.8655652917999827
7.498445910253779,8.356496197329614,8.381827650735865,3,burst_4_n70,54,53,0.8580502870758346,0.8833817404820846
7.500904858142524,8.398496197329615,8.403496197329616,3,burst_4_n70,53,52,0.8975913391870911,0.9025913391870911
7.5093376877587295,8.545496197329621,8.570827650735872,3,burst_4_n70,52,51,1.0361585095708916,1.0614899629771415
7.517054939208413,8.590496197329623,8.595496197329624,3,burst_4_n70,51,50,1.0734412581212096,1.0784412581212095
7.527610252829785,8.644496197329625,8.669827650735876,3,burst_4_n70,50,49,1.11688594449984,1.14221739790609
7.543734862957346,8.677496197329626,8.702827650735877,3,burst_4_n70,49,48,1.1337613343722799,1.1590927877785298
7.5560779716201045,8.866496197329633,8.891827650735884,3,burst_4_n70,48,47,1.3104182257095287,1.3357496791157786
7.565901048256324,8.902496197329635,8.927827650735885,3,burst_4_n70,47,46,1.336595149073311,1.3619266024795609
7.577194383847815,9.100496197329642,9.105496197329643,3,burst_4_n70,46,45,1.5233018134818268,1.5283018134818267
7.589331665035088,9.181496197329645,9.206827650735896,3,burst_4_n70,45,44,1.5921645322945572,1.617495985700807
7.59250916269751,9.196496197329646,9.221827650735896,3,burst_4_n70,44,43,1.6039870346321354,1.6293184880383853
7.6078624380423445,9.334496197329651,9.339496197329652,3,burst_4_n70,43,42,1.7266337592873064,1.7316337592873063
7.621493998708512,9.409496197329654,9.434827650735905,3,burst_4_n70,42,41,1.7880021986211414,1.8133336520273913
7.636486988560049,9.634496197329662,9.639496197329663,3,burst_4_n70,41,40,1.9980092087696137,2.0030092087696136
7.6503763615052796,9.670496197329664,9.695827650735914,3,burst_4_n70,40,39,2.020119835824384,2.045451289230634
7.658426617764514,9.694496197329665,9.699496197329665,3,burst_4_n70,39,38,2.036069579565151,2.041069579565151
7.666571912949926,9.727496197329666,9.752827650735917,3,burst_4_n70,38,37,2.06092428437974,2.08625573778599
7.670462847099355,9.937496197329674,9.942496197329675,3,burst_4_n70,37,36,2.267033350230319,2.272033350230319
7.681996616845229,9.994496197329676,10.019827650735927,3,burst_4_n70,36,35,2.312499580484447,2.337831033890697
7.685292985476538,10.069496197329679,10.07449619732968,3,burst_4_n70,35,34,2.3842032118531407,2.3892032118531406
7.688662791144678,10.10549619732968,10.110496197329681,3,burst_4_n70,34,33,2.4168334061850025,2.4218334061850024
7.694068981015103,10.168496197329683,10.173496197329683,3,burst_4_n70,33,32,2.47442721631458,2.47942721631458
7.698806146919021,10.327496197329689,10.35282765073594,3,burst_4_n70,32,31,2.6286900504106674,2.6540215038169173
7.706102919511167,10.35149619732969,10.35649619732969,3,burst_4_n70,31,30,2.6453932778185223,2.650393277818522
7.709260008207187,10.390496197329691,10.415827650735942,3,burst_4_n70,30,29,2.6812361891225036,2.7065676425287535
7.711663367466567,10.438496197329693,10.443496197329694,3,burst_4_n70,29,28,2.7268328298631257,2.7318328298631256
7.716241582491391,10.456496197329693,10.481827650735944,3,burst_4_n70,28,27,2.7402546148383022,2.765586068244552
7.720102669390917,10.570496197329698,10.595827650735949,3,burst_4_n70,27,26,2.850393527938781,2.875724981345031
7.727738652268214,10.807496197329707,10.832827650735958,3,burst_4_n70,26,25,3.0797575450614927,3.1050889984677426
7.730505865036206,10.849496197329708,10.85449619732971,3,burst_4_n70,25,24,3.118990332293502,3.123990332293502
7.7454962512703895,10.87649619732971,10.90182765073596,3,burst_4_n70,24,23,3.13099994605932,3.1563313994655697
7.756738844694544,10.927496197329711,10.932496197329712,3,burst_4_n70,23,22,3.1707573526351673,3.1757573526351672
7.761277971683309,10.993496197329714,10.998496197329715,3,burst_4_n70,22,21,3.232218225646405,3.237218225646405
7.767310483377731,11.047496197329716,11.072827650735967,3,burst_4_n70,21,20,3.280185713951985,3.305517167358235
7.774712892840904,11.071496197329717,11.096827650735968,3,burst_4_n70,20,19,3.2967833044888124,3.3221147578950623
7.782356846370112,11.17049619732972,11.175496197329721,3,burst_4_n70,19,18,3.3881393509596087,3.3931393509596086
7.786525774493088,11.185496197329721,11.190496197329722,3,burst_4_n70,18,17,3.3989704228366335,3.4039704228366334
7.801150466234466,11.221496197329722,11.246827650735973,3,burst_4_n70,17,16,3.4203457310952565,3.4456771845015064
7.817851145427014,11.236496197329723,11.261827650735974,3,burst_4_n70,16,15,3.4186450519027094,3.4439765053089593
7.826961393638917,11.329496197329727,11.334496197329727,3,burst_4_n70,15,14,3.5025348036908097,3.5075348036908096
7.836328612691311,11.338496197329727,11.363827650735978,3,burst_4_n70,14,13,3.502167584638416,3.527499038044666
7.83996535181772,11.43149619732973,11.456827650735981,3,burst_4_n70,13,12,3.5915308455120103,3.61686229891826
7.843836853498893,11.449496197329731,11.454496197329732,3,burst_4_n70,12,11,3.6056593438308377,3.6106593438308376
