time,queue_length
0.08676982521664485,25
0.0872109090583353,25
0.0872109090583353,24
0.08748293598344814,24
0.08748293598344814,25
0.08805991258790029,25
0.08805991258790029,26
0.0894609090583353,26
0.0894609090583353,25
0.0922109090583353,25
0.0922109090583353,24
0.0937109090583353,24
0.0937109090583353,23
0.09921090905833531,23
0.09921090905833531,22
0.10221090905833531,22
0.10221090905833531,21
0.10371090905833531,21
0.10371090905833531,20
0.11621090905833532,20
0.11621090905833532,19
0.12071090905833533,19
0.12071090905833533,18
0.12396090905833533,18
0.12396090905833533,17
0.12746090905833532,17
0.12746090905833532,16
0.13471090905833533,16
0.13471090905833533,15
0.14321090905833533,15
0.14321090905833533,14
0.14671090905833534,14
0.14671090905833534,13
0.15146090905833534,13
0.15146090905833534,12
0.15271090905833534,12
0.15271090905833534,11
0.15496090905833534,11
0.15496090905833534,10
0.15571090905833535,10
0.15571090905833535,9
0.15921090905833535,9
0.15921090905833535,8
0.16496090905833535,8
0.16496090905833535,7
0.16621090905833535,7
0.16621090905833535,6
0.17371090905833536,6
0.17371090905833536,5
0.17571090905833536,5
0.17571090905833536,4
0.17621090905833536,4
0.17621090905833536,3
0.18496090905833537,3
0.18496090905833537,2
0.19021090905833538,2
0.19021090905833538,1
0.19271090905833538,1
0.19271090905833538,0
0.27294145840013434,0
0.27294145840013434,1
0.27294145840013434,1
0.27294145840013434,0
0.27368527965177925,0
0.27368527965177925,1
0.27424500004801566,1
0.27424500004801566,2
0.2753982554258427,2
0.2753982554258427,3
0.27643704874631814,3
0.27643704874631814,4
0.2769299645591847,4
0.2769299645591847,5
0.2778192730114951,5
0.2778192730114951,6
0.27864950881606887,6
0.27864950881606887,7
0.279899673810757,7
0.279899673810757,8
0.28096727202513405,8
0.28096727202513405,7
0.280975008158084,7
0.280975008158084,8
0.28152053347595224,8
0.28152053347595224,9
0.28271727202513386,9
0.28271727202513386,8
0.28289674329294334,8
0.28289674329294334,9
0.2832384222268493,9
0.2832384222268493,10
0.28394016961299157,10
0.28394016961299157,11
0.28504873872846986,11
0.28504873872846986,12
0.28543112017006245,12
0.28543112017006245,13
0.2862178758906334,13
0.2862178758906334,14
0.28646492459909034,14
0.28646492459909034,15
0.2874667836269316,15
0.2874667836269316,16
0.2877172720251333,16
0.2877172720251333,15
0.2884672720251332,15
0.2884672720251332,14
0.288584268666387,14
0.288584268666387,15
0.2894672720251331,15
0.2894672720251331,14
0.2894718997947198,14
0.2894718997947198,15
0.29072247316891686,15
0.29072247316891686,16
0.2912989701843346,16
0.2912989701843346,17
0.29233332462386297,17
0.29233332462386297,18
0.29324656847638897,18
0.29324656847638897,19
0.29414244272152795,19
0.29414244272152795,20
0.29488988911908964,20
0.29488988911908964,21
0.2960978504557047,21
0.2960978504557047,22
0.2974314677698342,22
0.2974314677698342,23
0.2982003857747378,23
0.2982003857747378,24
0.2991973684213074,24
0.2991973684213074,25
0.2994701717344241,25
0.2994701717344241,26
0.3005119621599894,26
0.3005119621599894,27
0.3014885167854226,27
0.3014885167854226,28
0.30288023191278257,28
0.30288023191278257,29
0.3040665416567142,29
0.3040665416567142,30
0.3046080562952272,30
0.3046080562952272,31
0.30527100602616325,31
0.30527100602616325,32
0.3062733892852243,32
0.3062733892852243,33
0.306500464798891,33
0.306500464798891,34
0.3067172720251312,34
0.3067172720251312,33
0.3072544991424507,33
0.3072544991424507,34
0.3076561571971385,34
0.3076561571971385,35
0.30799667215051657,35
0.30799667215051657,36
0.30826741745371417,36
0.30826741745371417,37
0.308467272025131,37
0.308467272025131,36
0.3093892970398812,36
0.3093892970398812,37
0.30974450530630365,37
0.30974450530630365,38
0.31024164310673996,38
0.31024164310673996,39
0.3109107827504998,39
0.3109107827504998,40
0.3121564891194514,40
0.3121564891194514,41
0.31245318668089156,41
0.31245318668089156,42
0.3249672720251292,42
0.3249672720251292,41
0.32921727202512874,41
0.32921727202512874,40
0.33346727202512827,40
0.33346727202512827,39
0.33896727202512766,39
0.33896727202512766,38
0.34271727202512725,38
0.34271727202512725,37
0.3552172720251259,37
0.3552172720251259,36
0.3604672720251253,36
0.3604672720251253,35
0.36271727202512505,35
0.36271727202512505,34
0.36446727202512486,34
0.36446727202512486,33
0.36796727202512447,33
0.36796727202512447,32
0.39171727202512185,32
0.39171727202512185,31
0.3929672720251217,31
0.3929672720251217,30
0.40821727202512004,30
0.40821727202512004,29
0.41371727202511943,29
0.41371727202511943,28
0.4149672720251193,28
0.4149672720251193,27
0.4219672720251185,27
0.4219672720251185,26
0.4242172720251183,26
0.4242172720251183,25
0.42796727202511786,25
0.42796727202511786,24
0.42971727202511767,24
0.42971727202511767,23
0.43096727202511753,23
0.43096727202511753,22
0.43346727202511726,22
0.43346727202511726,21
0.4419672720251163,21
0.4419672720251163,20
0.44446727202511604,20
0.44446727202511604,19
0.45546727202511483,19
0.45546727202511483,18
0.4592172720251144,18
0.4592172720251144,17
0.4639672720251139,17
0.4639672720251139,16
0.471967272025113,16
0.471967272025113,15
0.4747172720251127,15
0.4747172720251127,14
0.4777172720251124,14
0.4777172720251124,13
0.4784672720251123,13
0.4784672720251123,12
0.47971727202511216,12
0.47971727202511216,11
0.48421727202511167,11
0.48421727202511167,10
0.4847172720251116,10
0.4847172720251116,9
0.49871727202511007,9
0.49871727202511007,8
0.5037172720251095,8
0.5037172720251095,7
0.5144672720251083,7
0.5144672720251083,6
0.517217272025108,6
0.517217272025108,5
0.5194672720251078,5
0.5194672720251078,4
0.5314672720251065,4
0.5314672720251065,3
0.5347172720251061,3
0.5347172720251061,2
0.5482172720251046,2
0.5482172720251046,1
0.5529672720251041,1
0.5529672720251041,0
0.6092105586943877,0
0.6092105586943877,1
0.6092105586943877,1
0.6092105586943877,0
0.6100698865853605,0
0.6100698865853605,1
0.6113299471770903,1
0.6113299471770903,2
0.6117420121006375,2
0.6117420121006375,1
0.6125130829824932,1
0.6125130829824932,2
0.6137498643461314,2
0.6137498643461314,3
0.6142839696235481,3
0.6142839696235481,4
0.6149823254442022,4
0.6149823254442022,5
0.6154920121006371,5
0.6154920121006371,4
0.6156128508426001,4
0.6156128508426001,5
0.616873882235238,5
0.616873882235238,6
0.6182231596799947,6
0.6182231596799947,7
0.6186042647669441,7
0.6186042647669441,8
0.6190157260411325,8
0.6190157260411325,9
0.619494074281316,9
0.619494074281316,10
0.6199740775817331,10
0.6199740775817331,11
0.6207560328581427,11
0.6207560328581427,12
0.6216629810626214,12
0.6216629810626214,13
0.6221782770057797,13
0.6221782770057797,14
0.6223831893298417,14
0.6223831893298417,15
0.6229920121006363,15
0.6229920121006363,14
0.6230859251311921,14
0.6230859251311921,15
0.6237290294186658,15
0.6237290294186658,16
0.6246086388871135,16
0.6246086388871135,17
0.6259523563977436,17
0.6259523563977436,18
0.6269809487863067,18
0.6269809487863067,19
0.6277995385059917,19
0.6277995385059917,20
0.6279920121006357,20
0.6279920121006357,19
0.6287406498052827,19
0.6287406498052827,20
0.629752089904222,20
0.629752089904222,21
0.6300168813760906,21
0.6300168813760906,22
0.6312963209881601,22
0.6312963209881601,23
0.6314920121006353,23
0.6314920121006353,22
0.6324322843770074,22
0.6324322843770074,23
0.6336817001979688,23
0.6336817001979688,24
0.6348391479434047,24
0.6348391479434047,25
0.6349920121006349,25
0.6349920121006349,24
0.6355100026316742,24
0.6355100026316742,25
0.6361887772304585,25
0.6361887772304585,26
0.6365130217429109,26
0.6365130217429109,27
0.6374741692217337,27
0.6374741692217337,28
0.6377488666076762,28
0.6377488666076762,29
0.6379920121006346,29
0.6379920121006346,28
0.6380296837466878,28
0.6380296837466878,29
0.6384801995692232,29
0.6384801995692232,30
0.6384920121006346,30
0.6384920121006346,29
0.6388749633945497,29
0.6388749633945497,30
0.6394830277772285,30
0.6394830277772285,31
0.6397461185018969,31
0.6397461185018969,32
0.6399463984401785,32
0.6399463984401785,33
0.6403279163589138,33
0.6403279163589138,34
0.6406496736005409,34
0.6406496736005409,35
0.6412420121006343,35
0.6412420121006343,34
0.6412860055069824,34
0.6412860055069824,35
0.6415166065709819,35
0.6415166065709819,36
0.6427658054238304,36
0.6427658054238304,37
0.6437026882091766,37
0.6437026882091766,38
0.6440809487915737,38
0.6440809487915737,39
0.6445836580994422,39
0.6445836580994422,40
0.6452005255547066,40
0.6452005255547066,41
0.6458375216821406,41
0.6458375216821406,42
0.6461849323590553,42
0.6461849323590553,43
0.6474036566708368,43
0.6474036566708368,44
0.6487953799368824,44
0.6487953799368824,45
0.6495545672878743,45
0.6495545672878743,46
0.6503351688755739,46
0.6503351688755739,47
0.6506382304694412,47
0.6506382304694412,48
0.6509608556095391,48
0.6509608556095391,49
0.6514920121006331,49
0.6514920121006331,48
0.6515720186154307,48
0.6515720186154307,49
0.6520897268854913,49
0.6520897268854913,50
0.6532843533392372,50
0.6532843533392372,51
0.6536780796718689,51
0.6536780796718689,52
0.6539057945371232,52
0.6539057945371232,53
0.6552469772245728,53
0.6552469772245728,54
0.6560808860986234,54
0.6560808860986234,55
0.6564568091453022,55
0.6564568091453022,56
0.6573086160563608,56
0.6573086160563608,57
0.6575410670460674,57
0.6575410670460674,58
0.6583747983751934,58
0.6583747983751934,59
0.6597420121006322,59
0.6597420121006322,58
0.6649920121006316,58
0.6649920121006316,57
0.67974201210063,57
0.67974201210063,56
0.6872420121006292,56
0.6872420121006292,55
0.6879920121006291,55
0.6879920121006291,54
0.6899920121006289,54
0.6899920121006289,53
0.6934920121006285,53
0.6934920121006285,52
0.7057420121006271,52
0.7057420121006271,51
0.7094920121006267,51
0.7094920121006267,50
0.7139920121006262,50
0.7139920121006262,49
0.7167420121006259,49
0.7167420121006259,48
0.7324920121006242,48
0.7324920121006242,47
0.7354920121006239,47
0.7354920121006239,46
0.751992012100622,46
0.751992012100622,45
0.7587420121006213,45
0.7587420121006213,44
0.7599920121006212,44
0.7599920121006212,43
0.7714920121006199,43
0.7714920121006199,42
0.7777420121006192,42
0.7777420121006192,41
0.7964920121006172,41
0.7964920121006172,40
0.7994920121006168,40
0.7994920121006168,39
0.8014920121006166,39
0.8014920121006166,38
0.8042420121006163,38
0.8042420121006163,37
0.8217420121006144,37
0.8217420121006144,36
0.8264920121006138,36
0.8264920121006138,35
0.8327420121006132,35
0.8327420121006132,34
0.8357420121006128,34
0.8357420121006128,33
0.8409920121006123,33
0.8409920121006123,32
0.8542420121006108,32
0.8542420121006108,31
0.8562420121006106,31
0.8562420121006106,30
0.8594920121006102,30
0.8594920121006102,29
0.8634920121006098,29
0.8634920121006098,28
0.8649920121006096,28
0.8649920121006096,27
0.8744920121006086,27
0.8744920121006086,26
0.8942420121006064,26
0.8942420121006064,25
0.897742012100606,25
0.897742012100606,24
0.8999920121006058,24
0.8999920121006058,23
0.9042420121006053,23
0.9042420121006053,22
0.9097420121006047,22
0.9097420121006047,21
0.9142420121006042,21
0.9142420121006042,20
0.916242012100604,20
0.916242012100604,19
0.9244920121006031,19
0.9244920121006031,18
0.9257420121006029,18
0.9257420121006029,17
0.9287420121006026,17
0.9287420121006026,16
0.9299920121006024,16
0.9299920121006024,15
0.9377420121006016,15
0.9377420121006016,14
0.9384920121006015,14
0.9384920121006015,13
0.9462420121006007,13
0.9462420121006007,12
0.9477420121006005,12
0.9477420121006005,11
0.9569920121005995,11
0.9569920121005995,10
0.9589920121005993,10
0.9589920121005993,9
0.9604920121005991,9
0.9604920121005991,8
0.9642420121005987,8
0.9642420121005987,7
0.9684920121005982,7
0.9684920121005982,6
0.9697420121005981,6
0.9697420121005981,5
0.9722420121005978,5
0.9722420121005978,4
0.9777420121005972,4
0.9777420121005972,3
0.9817420121005968,3
0.9817420121005968,2
0.9824920121005967,2
0.9824920121005967,1
0.9844920121005964,1
0.9844920121005964,0
1.1161991907473021,0
1.1161991907473021,1
1.1161991907473021,1
1.1161991907473021,0
1.1174351807836498,0
1.1174351807836498,1
1.118470616926739,1
1.118470616926739,2
1.1189839551634144,2
1.1189839551634144,3
1.1196239949135278,3
1.1196239949135278,4
1.120024445354969,4
1.120024445354969,5
1.1211507708450514,5
1.1211507708450514,6
1.1219898817220428,6
1.1219898817220428,7
1.1231247475916486,7
1.1231247475916486,8
1.1237203455857059,8
1.1237203455857059,9
1.1241879955934297,9
1.1241879955934297,10
1.125361809089558,10
1.125361809089558,11
1.126743720350267,11
1.126743720350267,12
1.1269491907473057,12
1.1269491907473057,11
1.127949190747306,11
1.127949190747306,10
1.127966874908763,10
1.127966874908763,11
1.129134169210506,11
1.129134169210506,12
1.1303161687424963,12
1.1303161687424963,13
1.130949190747307,13
1.130949190747307,12
1.1314040163669472,12
1.1314040163669472,13
1.1318761037549852,13
1.1318761037549852,14
1.1326972702240774,14
1.1326972702240774,15
1.1333239452761033,15
1.1333239452761033,16
1.1335587214569929,16
1.1335587214569929,17
1.1337922459474994,17
1.1337922459474994,18
1.1343275481943582,18
1.1343275481943582,19
1.1348385574302795,19
1.1348385574302795,20
1.1358695837603197,20
1.1358695837603197,21
1.1372174018519292,21
1.1372174018519292,22
1.1379540750652493,22
1.1379540750652493,23
1.1386991907473096,23
1.1386991907473096,22
1.1392785005067807,22
1.1392785005067807,23
1.140664146176624,23
1.140664146176624,24
1.1420101469342097,24
1.1420101469342097,25
1.142647709996644,25
1.142647709996644,26
1.1431122647842393,26
1.1431122647842393,27
1.1435844797763162,27
1.1435844797763162,28
1.1440205271724193,28
1.1440205271724193,29
1.1444657752083507,29
1.1444657752083507,30
1.1454146548852762,30
1.1454146548852762,31
1.146695024890737,31
1.146695024890737,32
1.1479035475234722,32
1.1479035475234722,33
1.1484491907473129,33
1.1484491907473129,32
1.1486789156349861,32
1.1486789156349861,33
1.1496624892863954,33
1.1496624892863954,34
1.150822061780215,34
1.150822061780215,35
1.1511237959639553,35
1.1511237959639553,36
1.1521164987442012,36
1.1521164987442012,37
1.1534082313092633,37
1.1534082313092633,38
1.154546994770181,38
1.154546994770181,39
1.1556471633219776,39
1.1556471633219776,40
1.1564208026154903,40
1.1564208026154903,41
1.1568350286774953,41
1.1568350286774953,42
1.1579819911947196,42
1.1579819911947196,43
1.1585810118345572,43
1.1585810118345572,44
1.1597420001172332,44
1.1597420001172332,45
1.1611079888640117,45
1.1611079888640117,46
1.161782995058095,46
1.161782995058095,47
1.1624646592395362,47
1.1624646592395362,48
1.163800815647294,48
1.163800815647294,49
1.1641991907473181,49
1.1641991907473181,48
1.1648705740460552,48
1.1648705740460552,49
1.1652745784380214,49
1.1652745784380214,50
1.1656270244787788,50
1.1656270244787788,51
1.1660084053192366,51
1.1660084053192366,52
1.1672942278341165,52
1.1672942278341165,53
1.1684620302125552,53
1.1684620302125552,54
1.1688374393830478,54
1.1688374393830478,55
1.1700292519572784,55
1.1700292519572784,56
1.1709491907473204,56
1.1709491907473204,55
1.1714056190894149,55
1.1714056190894149,56
1.1721991907473208,56
1.1721991907473208,55
1.172394341040698,55
1.172394341040698,56
1.1730148300552872,56
1.1730148300552872,57
1.1738732221080712,57
1.1738732221080712,58
1.1742304027304826,58
1.1742304027304826,59
1.17444749425627,59
1.17444749425627,60
1.1758125624689553,60
1.1758125624689553,61
1.1767921720725638,61
1.1767921720725638,62
1.1776240693290827,62
1.1776240693290827,63
1.1781991907473228,63
1.1781991907473228,62
1.1789444190951517,62
1.1789444190951517,63
1.1796649904192607,63
1.1796649904192607,64
1.1796991907473233,64
1.1796991907473233,63
1.1804491907473236,63
1.1804491907473236,62
1.1809110819328479,62
1.1809110819328479,63
1.182102468235026,63
1.182102468235026,64
1.18255571903982,64
1.18255571903982,65
1.1830579208134584,65
1.1830579208134584,66
1.1836094807966626,66
1.1836094807966626,67
1.1840981280677325,67
1.1840981280677325,68
1.184949190747325,68
1.184949190747325,67
1.1850018526695316,67
1.1850018526695316,68
1.1855130904238558,68
1.1855130904238558,69
1.1862159054871613,69
1.1862159054871613,70
1.1865731938989654,70
1.1865731938989654,71
1.187865214366544,71
1.187865214366544,72
1.188489755195288,72
1.188489755195288,73
1.189239548379054,73
1.189239548379054,74
1.1901395669055044,74
1.1901395669055044,75
1.190449190747327,75
1.190449190747327,74
1.1914247230349548,74
1.1914247230349548,75
1.1916991907473273,75
1.1916991907473273,74
1.1921294769598056,74
1.1921294769598056,75
1.1949491907473284,75
1.1949491907473284,74
1.196449190747329,74
1.196449190747329,73
1.1979491907473294,73
1.1979491907473294,72
1.2014491907473306,72
1.2014491907473306,71
1.2039491907473314,71
1.2039491907473314,70
1.2101991907473335,70
1.2101991907473335,69
1.2229491907473378,69
1.2229491907473378,68
1.226699190747339,68
1.226699190747339,67
1.2301991907473402,67
1.2301991907473402,66
1.2334491907473413,66
1.2334491907473413,65
1.2381991907473429,65
1.2381991907473429,64
1.2404491907473436,64
1.2404491907473436,63
1.244699190747345,63
1.244699190747345,62
1.2461991907473455,62
1.2461991907473455,61
1.2486991907473464,61
1.2486991907473464,60
1.2509491907473471,60
1.2509491907473471,59
1.2531991907473479,59
1.2531991907473479,58
1.2539491907473481,58
1.2539491907473481,57
1.2554491907473486,57
1.2554491907473486,56
1.256699190747349,56
1.256699190747349,55
1.2571991907473492,55
1.2571991907473492,54
1.2669491907473525,54
1.2669491907473525,53
1.2731991907473545,53
1.2731991907473545,52
1.2831991907473579,52
1.2831991907473579,51
1.2849491907473585,51
1.2849491907473585,50
1.2876991907473594,50
1.2876991907473594,49
1.2994491907473633,49
1.2994491907473633,48
1.3031991907473646,48
1.3031991907473646,47
1.3124491907473677,47
1.3124491907473677,46
1.322199190747371,46
1.322199190747371,45
1.325699190747372,45
1.325699190747372,44
1.3266991907473724,44
1.3266991907473724,43
1.3271991907473726,43
1.3271991907473726,42
1.331699190747374,42
1.331699190747374,41
1.3474491907473793,41
1.3474491907473793,40
1.352449190747381,40
1.352449190747381,39
1.3546991907473818,39
1.3546991907473818,38
1.3559491907473822,38
1.3559491907473822,37
1.3571991907473826,37
1.3571991907473826,36
1.367449190747386,36
1.367449190747386,35
1.3759491907473889,35
1.3759491907473889,34
1.3784491907473897,34
1.3784491907473897,33
1.3809491907473905,33
1.3809491907473905,32
1.3834491907473914,32
1.3834491907473914,31
1.3899491907473935,31
1.3899491907473935,30
1.400199190747397,30
1.400199190747397,29
1.4046991907473985,29
1.4046991907473985,28
1.4106991907474005,28
1.4106991907474005,27
1.4116991907474008,27
1.4116991907474008,26
1.421449190747404,26
1.421449190747404,25
1.4251991907474053,25
1.4251991907474053,24
1.427199190747406,24
1.427199190747406,23
1.4374491907474094,23
1.4374491907474094,22
1.4386991907474098,22
1.4386991907474098,21
1.442199190747411,21
1.442199190747411,20
1.4474491907474127,20
1.4474491907474127,19
1.4534491907474147,19
1.4534491907474147,18
1.4561991907474157,18
1.4561991907474157,17
1.4666991907474192,17
1.4666991907474192,16
1.4684491907474198,16
1.4684491907474198,15
1.4706991907474205,15
1.4706991907474205,14
1.4729491907474213,14
1.4729491907474213,13
1.4756991907474222,13
1.4756991907474222,12
1.481449190747424,12
1.481449190747424,11
1.49894919074743,11
1.49894919074743,10
1.5011991907474307,10
1.5011991907474307,9
1.5074491907474328,9
1.5074491907474328,8
1.5114491907474341,8
1.5114491907474341,7
1.5194491907474368,7
1.5194491907474368,6
1.520199190747437,6
1.520199190747437,5
1.5224491907474378,5
1.5224491907474378,4
1.523199190747438,4
1.523199190747438,3
1.5244491907474385,3
1.5244491907474385,2
1.5401991907474437,2
1.5401991907474437,1
1.5516991907474476,1
1.5516991907474476,0
